,primary_rx_time,175_177_tdoa,175_177_fdoa,175_176_tdoa,175_176_fdoa,176_177_tdoa,176_177_fdoa,maneuver,175_177_tdoa_scaled,175_177_fdoa_scaled,175_176_tdoa_scaled,175_176_fdoa_scaled,176_177_tdoa_scaled,176_177_fdoa_scaled
3679,2021-11-23 03:01:55+00:00,0.0063004954880446,0.0063004954880446,0.0028941746548421,0.0028941746548421,0.0034063201138172,0.0034063201138172,0,0.2577257775290435,0.2577257775290435,-0.02444526081983056,-0.02444526081983056,0.22237432188017217,0.22237432188017217
1699,2021-10-10 14:12:25+00:00,0.0063001928616259,0.0063001928616259,0.0028941533737942,0.0028941533737942,0.0034060470280093,0.0034060470280093,0,-0.036761429988273094,-0.036761429988273094,-0.035898877127018426,-0.035898877127018426,0.026547502648529925,0.026547502648529925
4177,2021-12-04 14:01:55+00:00,0.0063006414772746,0.0063006414772746,0.0028953401865308,0.0028953401865308,0.0034053020200674,0.0034053020200674,0,0.39978859165779834,0.39978859165779834,0.6028524558601424,0.6028524558601424,-0.507689471020779,-0.507689471020779
4663,2021-12-15 06:01:55+00:00,0.0063008258331451,0.0063008258331451,0.0028968873303898,0.0028968873303898,0.0034039386407398,0.0034039386407398,0,0.5791861661527787,0.5791861661527787,1.4355366458615244,1.4355366458615244,-1.485353741394137,-1.485353741394137
3025,2021-11-08 22:31:25+00:00,0.006302555490475,0.006302555490475,0.002895534546636,0.002895534546636,0.0034070226918867,0.0034070226918867,0,2.2623239412060796,2.2623239412060796,0.7074584922189643,0.7074584922189643,0.7261853022822348,0.7261853022822348
6896,2022-01-31 22:01:10+00:00,0.00629971034863,0.00629971034863,0.002891375167274,0.002891375167274,0.0034083353228089,0.0034083353228089,0,-0.5062971214307228,-0.5062971214307228,-1.5311500345885816,-1.5311500345885816,1.6674584511730697,1.6674584511730697
2604,2021-10-31 02:31:55+00:00,0.0062999887810344,0.0062999887810344,0.0028940116689611,0.0028940116689611,0.0034059756196052,0.0034059756196052,0,-0.23535322431118985,-0.23535322431118985,-0.11216545924386696,-0.11216545924386696,-0.024658675910616205,-0.024658675910616205
3304,2021-11-15 07:32:35+00:00,0.0063013463253982,0.0063013463253982,0.0028969194822665,0.0028969194822665,0.0034044280994237,0.0034044280994237,0,1.0856796534296684,1.0856796534296684,1.4528410220843937,1.4528410220843937,-1.1343683205463782,-1.1343683205463782
1762,2021-10-11 22:42:25+00:00,0.006299010495497,0.006299010495497,0.0028923339275368,0.0028923339275368,0.0034066786536092,0.0034066786536092,0,-1.1873275340904863,-1.1873275340904863,-1.0151382182400637,-1.0151382182400637,0.47947925009013315,0.47947925009013315
2706,2021-11-02 05:31:55+00:00,0.0063006512325937,0.0063006512325937,0.0028958044208536,0.0028958044208536,0.0034048466856825,0.0034048466856825,0,0.409281539076645,0.409281539076645,0.8527067785869643,0.8527067785869643,-0.8342047336313749,-0.8342047336313749
6312,2022-01-19 18:01:35+00:00,0.0063004754942716,0.0063004754942716,0.0028926245057527,0.0028926245057527,0.0034078516824858,0.0034078516824858,0,0.23826974191983907,0.23826974191983907,-0.8587468878984855,-0.8587468878984855,1.3206453126467632,1.3206453126467632
5996,2022-01-13 04:01:35+00:00,0.0062988525608395,0.0062988525608395,0.0028935836185803,0.0028935836185803,0.0034052702715286,0.0034052702715286,0,-1.3410145005398337,-1.3410145005398337,-0.3425453185845733,-0.3425453185845733,-0.5304559978359257,-0.5304559978359257
1792,2021-10-12 13:42:25+00:00,0.0063002768336207,0.0063002768336207,0.0028944887919183,0.0028944887919183,0.0034057950000112,0.0034057950000112,0,0.04495211757503283,0.04495211757503283,0.14462562119512207,0.14462562119512207,-0.15417899355697418,-0.15417899355697418
2880,2021-11-05 22:01:25+00:00,0.0063018574224172,0.0063018574224172,0.0028947572924907,0.0028947572924907,0.0034071007294682,0.0034071007294682,0,1.5830305937148554,1.5830305937148554,0.289134601625787,0.289134601625787,0.7821451907993537,0.7821451907993537
4711,2021-12-16 06:01:55+00:00,0.0063001839909099,0.0063001839909099,0.0028962191002707,0.0028962191002707,0.0034039639051116,0.0034039639051116,0,-0.04539356592196906,-0.04539356592196906,1.0758902870432516,1.0758902870432516,-1.4672369391790934,-1.4672369391790934
3861,2021-11-28 00:01:55+00:00,0.006299201788113,0.006299201788113,0.002891413009611,0.002891413009611,0.0034077891456159,0.0034077891456159,1,-1.0011797795539166,-1.0011797795539166,-1.5107830108309726,-1.5107830108309726,1.2758008133614083,1.2758008133614083
2477,2021-10-27 12:01:55+00:00,0.0063011993805489,0.0063011993805489,0.0028963307814137,0.0028963307814137,0.0034048687792585,0.0034048687792585,1,0.9426869216147208,0.9426869216147208,1.1359978985989454,1.1359978985989454,-0.8183616740934602,-0.8183616740934602
3144,2021-11-11 10:01:25+00:00,0.006302776307062,0.006302776307062,0.0028988053361554,0.0028988053361554,0.0034039708215252,0.0034039708215252,1,2.4772016123577534,2.4772016123577534,2.46782143829111,2.46782143829111,-1.4622772553121066,-1.4622772553121066
5010,2021-12-22 16:31:55+00:00,0.0063006177590987,0.0063006177590987,0.002893533060821,0.002893533060821,0.003407083144075,0.003407083144075,0,0.37670832187121706,0.37670832187121706,-0.369755876029715,-0.369755876029715,0.7695348993977914,0.7695348993977914
1172,2021-09-28 09:42:25+00:00,0.0062994795174183,0.0062994795174183,0.0028937026730426,0.0028937026730426,0.0034057803285066,0.0034057803285066,0,-0.730920071512752,-0.730920071512752,-0.2784693324184591,-0.2784693324184591,-0.1646997675994092,-0.1646997675994092
4221,2021-12-05 12:01:55+00:00,0.00630141446198,0.00630141446198,0.002897637972882,0.002897637972882,0.0034037766318392,0.0034037766318392,0,1.1519836852796084,1.1519836852796084,1.8395379492711141,1.8395379492711141,-1.6015285361799687,-1.6015285361799687
2300,2021-10-23 14:01:55+00:00,0.0063016704359451,0.0063016704359451,0.0028960271818015,0.0028960271818015,0.0034056424156417,0.0034056424156417,0,1.4010731682898756,1.4010731682898756,0.9725983571153723,0.9725983571153723,-0.26359556109456617,-0.26359556109456617
5862,2022-01-10 09:01:35+00:00,0.0063004687122957,0.0063004687122957,0.002896893330997,0.002896893330997,0.0034035762163661,0.0034035762163661,0,0.2316701689121066,0.2316701689121066,1.4387662167360915,1.4387662167360915,-1.745244260273325,-1.745244260273325
4737,2021-12-16 19:01:55+00:00,0.0063010758286658,0.0063010758286658,0.00289256946103,0.00289256946103,0.0034085059896319,0.0034085059896319,0,0.8224579964800779,0.8224579964800779,-0.888372362005956,-0.888372362005956,1.7898417465681176,1.7898417465681176
36,2021-09-01 18:42:25+00:00,0.0063008007092369,0.0063008007092369,0.0028955348611581,0.0028955348611581,0.0034052651754215,0.0034052651754215,0,0.5547379715780142,0.5547379715780142,0.7076277703237267,0.7076277703237267,-0.5341103599997913,-0.5341103599997913
4029,2021-12-01 12:01:55+00:00,0.0063020067830056,0.0063020067830056,0.0028977450383537,0.0028977450383537,0.0034042623672489,0.0034042623672489,0,1.7283740927388498,1.7283740927388498,1.8971613726271008,1.8971613726271008,-1.253213034173035,-1.253213034173035
6245,2022-01-18 08:31:35+00:00,0.0063002496351452,0.0063002496351452,0.0028968783389171,0.0028968783389171,0.0034033698183557,0.0034033698183557,0,0.01848515169348348,0.01848515169348348,1.43069736920433,1.43069736920433,-1.8932499958449014,-1.8932499958449014
5559,2022-01-03 04:01:35+00:00,0.0062993933263898,0.0062993933263898,0.002894037740258,0.002894037740258,0.00340535679724,0.00340535679724,0,-0.8147929713244852,-0.8147929713244852,-0.09813369573643578,-0.09813369573643578,-0.46840936503756675,-0.46840936503756675
3690,2021-11-23 08:31:55+00:00,0.0063014787860284,0.0063014787860284,0.0028979612287392,0.0028979612287392,0.003403518880392,0.003403518880392,0,1.2145777227422883,1.2145777227422883,2.0135166262053756,2.0135166262053756,-1.7863592545745361,-1.7863592545745361
2375,2021-10-25 03:31:55+00:00,0.0063000426482304,0.0063000426482304,0.0028943640346126,0.0028943640346126,0.0034056801099371,0.0034056801099371,0,-0.182934799657024,-0.182934799657024,0.07748032281878281,0.07748032281878281,-0.23656539783497801,-0.23656539783497801
3532,2021-11-20 01:31:55+00:00,0.0062996666517839,0.0062996666517839,0.0028927067777442,0.0028927067777442,0.0034069574791762,0.0034069574791762,1,-0.5488187302199056,-0.5488187302199056,-0.8144674977155151,-0.8144674977155151,0.6794219872317019,0.6794219872317019
6285,2022-01-19 04:31:35+00:00,0.0062987904600923,0.0062987904600923,0.0028935367334977,0.0028935367334977,0.0034052532061817,0.0034052532061817,0,-1.401445033029977,-1.401445033029977,-0.3677792144507934,-0.3677792144507934,-0.5426933697747819,-0.5426933697747819
6781,2022-01-29 12:31:10+00:00,0.0062995770222036,0.0062995770222036,0.002894284818103,0.002894284818103,0.0034052922382343,0.0034052922382343,0,-0.6360377011441777,-0.6360377011441777,0.03484541543929706,0.03484541543929706,-0.5147039155899721,-0.5147039155899721
4019,2021-12-01 07:01:55+00:00,0.00630177550938,0.00630177550938,0.0028980828876167,0.0028980828876167,0.0034036924496371,0.0034036924496371,1,1.503320627585699,1.503320627585699,2.078994327763773,2.078994327763773,-1.6618946643210153,-1.6618946643210153
4356,2021-12-08 08:01:55+00:00,0.0062991122789066,0.0062991122789066,0.0028953097663063,0.0028953097663063,0.0034038037464927,0.0034038037464927,0,-1.088281614063444,-1.088281614063444,0.5864800675718274,0.5864800675718274,-1.5820849173764766,-1.5820849173764766
3730,2021-11-24 04:31:55+00:00,0.0062988624395856,0.0062988624395856,0.0028931900089541,0.0028931900089541,0.0034056724690148,0.0034056724690148,0,-1.331401445719811,-1.331401445719811,-0.5543889108030291,-0.5543889108030291,-0.24204461889579293,-0.24204461889579293
2179,2021-10-21 01:32:35+00:00,0.0062999318313353,0.0062999318313353,0.0028941061581772,0.0028941061581772,0.0034058265850479,0.0034058265850479,0,-0.29077124739342114,-0.29077124739342114,-0.06131066903524768,-0.06131066903524768,-0.13152971229302796,-0.13152971229302796
1144,2021-09-27 16:12:25+00:00,0.0063016215642968,0.0063016215642968,0.002895632984006,0.002895632984006,0.0034059870614711,0.0034059870614711,1,1.353515934864839,1.353515934864839,0.760438207859202,0.760438207859202,-0.016453840139355854,-0.016453840139355854
2989,2021-11-08 04:31:25+00:00,0.0063019516888065,0.0063019516888065,0.0028968465101267,0.0028968465101267,0.0034051048807443,0.0034051048807443,0,1.6747616655318593,1.6747616655318593,1.4135668804014112,1.4135668804014112,-0.6490559041026767,-0.6490559041026767
2024,2021-10-17 11:12:25+00:00,0.0063012561300211,0.0063012561300211,0.002895610956376,0.002895610956376,0.003405644331221,0.003405644331221,1,0.9979101029479984,0.9979101029479984,0.7485827755815344,0.7485827755815344,-0.2622219203175813,-0.2622219203175813
1952,2021-10-15 22:12:25+00:00,0.0062986857829907,0.0062986857829907,0.0028922380129905,0.0028922380129905,0.0034064520880566,0.0034064520880566,0,-1.5033068185059923,-1.5033068185059923,-1.0667601316327042,-1.0667601316327042,0.3170115925642882,0.3170115925642882
187,2021-09-04 22:12:25+00:00,0.0062992738044359,0.0062992738044359,0.0028938947996592,0.0028938947996592,0.0034053777943618,0.0034053777943618,0,-0.93110035318552,-0.93110035318552,-0.1750653760309213,-0.1750653760309213,-0.4533525607066538,-0.4533525607066538
