,primary_rx_time,176_177_tdoa,176_177_fdoa,175_177_tdoa,175_177_fdoa,175_176_tdoa,175_176_fdoa,maneuver,175_177_tdoa_scaled,175_177_fdoa_scaled,175_176_tdoa_scaled,175_176_fdoa_scaled,176_177_tdoa_scaled,176_177_fdoa_scaled
6852,2022-01-29 06:02:40+00:00,0.0036307308032743,0.0036307308032743,0.0048024238506035,0.0048024238506035,0.0011716926744806,0.0011716926744806,0,-2.2138998249005377,-2.2138998249005377,-1.9787674908575585,-1.9787674908575585,-0.06545061060702718,-0.06545061060702718
3374,2021-11-14 23:34:35+00:00,0.0036304048623569,0.0036304048623569,0.0048063885886967,0.0048063885886967,0.0011759841837992,0.0011759841837992,0,1.6408147770351407,1.6408147770351407,1.7764706668868793,1.7764706668868793,-1.3826026787553551,-1.3826026787553551
3014,2021-11-06 17:34:25+00:00,0.0036305214763834,0.0036305214763834,0.004804479593939,0.004804479593939,0.0011739584290642,0.0011739584290642,0,-0.21520440873299893,-0.21520440873299893,0.003856205552133642,0.003856205552133642,-0.9113565173198545,-0.9113565173198545
6550,2022-01-22 22:33:35+00:00,0.0036308626149313,0.0036308626149313,0.0048030823848587,0.0048030823848587,0.0011722196166476,0.0011722196166476,0,-1.5736402290026266,-1.5736402290026266,-1.517672527398892,-1.517672527398892,0.4672103330051643,0.4672103330051643
1766,2021-10-10 04:09:55+00:00,0.0036305296537529,0.0036305296537529,0.0048056430523425,0.0048056430523425,0.0011751138115116,0.0011751138115116,1,0.9159674344738487,0.9159674344738487,1.0148609433165496,1.0148609433165496,-0.8783111444508289,-0.8783111444508289
2184,2021-10-18 21:39:55+00:00,0.0036304292895916,0.0036304292895916,0.004804398757837,0.004804398757837,0.0011739685148422,0.0011739685148422,0,-0.293797267937519,-0.293797267937519,0.012681654964891258,0.012681654964891258,-1.2838903631593748,-1.2838903631593748
1925,2021-10-13 12:09:55+00:00,0.0036305648404284,0.0036305648404284,0.0048037292535304,0.0048037292535304,0.0011731660182506,0.0011731660182506,1,-0.944722490750128,-0.944722490750128,-0.6895341853164623,-0.6895341853164623,-0.7361191092324979,-0.7361191092324979
5288,2021-12-26 17:03:35+00:00,0.0036305375543932,0.0036305375543932,0.0048046159537865,0.0048046159537865,0.0011740784077327,0.0011740784077327,0,-0.0826286161027998,-0.0826286161027998,0.10884222343489904,0.10884222343489904,-0.8463840553519212,-0.8463840553519212
3052,2021-11-07 12:34:25+00:00,0.0036302248318866,0.0036302248318866,0.0048036086777897,0.0048036086777897,0.0011733825533405,0.0011733825533405,0,-1.0619521935425829,-1.0619521935425829,-0.5000575299684099,-0.5000575299684099,-2.1101195188539394,-2.1101195188539394
6769,2022-01-27 12:02:40+00:00,0.0036311958566597,0.0036311958566597,0.0048031939180565,0.0048031939180565,0.0011719940408367,0.0011719940408367,0,-1.4652021339625005,-1.4652021339625005,-1.7150601664946465,-1.7150601664946465,1.8138655343733363,1.8138655343733363
1957,2021-10-14 04:09:55+00:00,0.0036311210625899,0.0036311210625899,0.004803237867745,0.004803237867745,0.0011721185632832,0.0011721185632832,1,-1.4224720715899117,-1.4224720715899117,-1.6060981655113844,-1.6060981655113844,1.5116170026203206,1.5116170026203206
3975,2021-11-28 15:03:55+00:00,0.0036307526712231,0.0036307526712231,0.0048050105196729,0.0048050105196729,0.0011742581781869,0.0011742581781869,0,0.3009878669988294,0.3009878669988294,0.2661483875670887,0.2661483875670887,0.02291943577514938,0.02291943577514938
6224,2022-01-16 03:33:35+00:00,0.0036307172201765,0.0036307172201765,0.0048036724131698,0.0048036724131698,0.0011729549354111,0.0011729549354111,0,-0.9999855025395044,-0.9999855025395044,-0.8742399087550329,-0.8742399087550329,-0.12034094319097242,-0.12034094319097242
4539,2021-12-10 09:03:55+00:00,0.0036310413492022,0.0036310413492022,0.0048039240529611,0.0048039240529611,0.0011728834717559,0.0011728834717559,0,-0.7553288429691338,-0.7553288429691338,-0.9367733963875021,-0.9367733963875021,1.1894891326189492,1.1894891326189492
2492,2021-10-25 21:35:55+00:00,0.0036309617392732,0.0036309617392732,0.004805090883393,0.004805090883393,0.0011741268583686,0.0011741268583686,0,0.3791214531403727,0.3791214531403727,0.15123842094754136,0.15123842094754136,0.8677793471043391,0.8677793471043391
2393,2021-10-23 20:05:55+00:00,0.0036309044759036,0.0036309044759036,0.0048054025377178,0.0048054025377178,0.0011744982239354,0.0011744982239354,0,0.6821272124929623,0.6821272124929623,0.476197786845872,0.476197786845872,0.6363737098497282,0.6363737098497282
6283,2022-01-17 09:03:35+00:00,0.0036305588314062,0.0036305588314062,0.004804227040243,0.004804227040243,0.0011736642687043,0.0011736642687043,0,-0.46074961168414524,-0.46074961168414524,-0.2535455908753282,-0.2535455908753282,-0.7604020255394602,-0.7604020255394602
4887,2021-12-18 02:33:55+00:00,0.0036306339132111,0.0036306339132111,0.0048048672645693,0.0048048672645693,0.0011742333651394,0.0011742333651394,0,0.1617081651192036,0.1617081651192036,0.24443600251462877,0.24443600251462877,-0.4569907343355649,-0.4569907343355649
4550,2021-12-10 14:33:55+00:00,0.0036306638405182,0.0036306638405182,0.0048035992729963,0.0048035992729963,0.0011729392254153,0.0011729392254153,0,-1.07109599916038,-1.07109599916038,-0.8879867682645655,-0.8879867682645655,-0.33605220733113494,-0.33605220733113494
541,2021-09-12 06:39:55+00:00,0.0036303894072704,0.0036303894072704,0.0048063213976671,0.0048063213976671,0.0011759308491242,0.0011759308491242,0,1.5754883325568225,1.5754883325568225,1.7298007445304373,1.7298007445304373,-1.4450578602323756,-1.4450578602323756
1494,2021-10-04 09:39:55+00:00,0.0036309386065328,0.0036309386065328,0.004804720758743,0.004804720758743,0.0011737831168405,0.0011737831168405,1,0.019267949742978005,0.019267949742978005,-0.149548832881359,-0.149548832881359,0.7742981815505579,0.7742981815505579
759,2021-09-16 19:39:55+00:00,0.0036303710142091,0.0036303710142091,0.0048042458807319,0.0048042458807319,0.0011738741500168,0.0011738741500168,0,-0.4424319558988587,-0.4424319558988587,-0.0698912504590115,-0.0698912504590115,-1.5193856216081039,-1.5193856216081039
5522,2021-12-31 14:03:35+00:00,0.003631068890228,0.003631068890228,0.0048046924062248,0.0048046924062248,0.0011736238486768,0.0011736238486768,0,-0.008297771709389135,-0.008297771709389135,-0.28891469259137353,-0.28891469259137353,1.3007845151719324,1.3007845151719324
6867,2022-01-29 13:32:40+00:00,0.0036311632294663,0.0036311632294663,0.0048023017213734,0.0048023017213734,0.0011711382618814,0.0011711382618814,0,-2.3326399069745234,-2.3326399069745234,-2.4639001547031194,-2.4639001547031194,1.6820165612290043,1.6820165612290043
2473,2021-10-25 12:05:55+00:00,0.0036303389274554,0.0036303389274554,0.0048054308960218,0.0048054308960218,0.0011750914688179,0.0011750914688179,0,0.7096985591854006,0.7096985591854006,0.9953102142604648,0.9953102142604648,-1.64905063676787,-1.64905063676787
440,2021-09-10 04:09:55+00:00,0.0036303595299791,0.0036303595299791,0.0048056394773889,0.0048056394773889,0.0011752777301402,0.0011752777301402,1,0.9124916876474025,0.9124916876474025,1.158296141328504,1.158296141328504,-1.5657942695798353,-1.5657942695798353
6661,2022-01-25 06:03:35+00:00,0.0036310782972639,0.0036310782972639,0.0048038799793615,0.0048038799793615,0.0011728019729031,0.0011728019729031,0,-0.7981793778451878,-0.7981793778451878,-1.0080880736084037,-1.0080880736084037,1.3387990636042886,1.3387990636042886
6683,2022-01-25 17:03:35+00:00,0.0036308028556932,0.0036308028556932,0.0048036902150561,0.0048036902150561,0.0011728890047438,0.0011728890047438,1,-0.9826776276055071,-0.9826776276055071,-0.9319318160141996,-0.9319318160141996,0.2257187010786955,0.2257187010786955
4232,2021-12-03 23:33:55+00:00,0.0036307892092696,0.0036307892092696,0.0048050663411955,0.0048050663411955,0.0011742747975826,0.0011742747975826,0,0.3552603140580953,0.3552603140580953,0.2806910074841596,0.2806910074841596,0.1705724641132422,0.1705724641132422
1849,2021-10-11 22:09:55+00:00,0.003630954716547,0.003630954716547,0.0048043959031079,0.0048043959031079,0.0011734408177741,0.0011734408177741,1,-0.29657277685898664,-0.29657277685898664,-0.4490738764213426,-0.4490738764213426,0.839399975737824,0.839399975737824
4970,2021-12-20 00:33:55+00:00,0.0036308549044525,0.0036308549044525,0.0048054403878248,0.0048054403878248,0.0011745854369318,0.0011745854369318,0,0.7189269598427489,0.7189269598427489,0.5525125627483802,0.5525125627483802,0.4360517010081718,0.4360517010081718
4636,2021-12-12 09:33:55+00:00,0.0036309500998199,0.0036309500998199,0.0048058541062216,0.0048058541062216,0.0011749046526525,0.0011749046526525,0,1.1211644614747085,1.1211644614747085,0.8318387778237083,0.8318387778237083,0.8207434299553477,0.8207434299553477
326,2021-09-07 19:09:55+00:00,0.0036306974349811,0.0036306974349811,0.0048050791589421,0.0048050791589421,0.0011743808944919,0.0011743808944919,0,0.367722361694619,0.367722361694619,0.3735299442414428,0.3735299442414428,-0.20029442447744328,-0.20029442447744328
2337,2021-10-22 16:05:55+00:00,0.0036307862476473,0.0036307862476473,0.0048058341253539,0.0048058341253539,0.0011750494721185,0.0011750494721185,0,1.101738072978953,1.101738072978953,0.9585614630920551,0.9585614630920551,0.15860432286546816,0.15860432286546816
3206,2021-11-10 17:34:25+00:00,0.0036302157090457,0.0036302157090457,0.0048024778757406,0.0048024778757406,0.0011722609833197,0.0011722609833197,0,-2.161373912732874,-2.161373912732874,-1.4814750747087606,-1.4814750747087606,-2.146985613649386,-2.146985613649386
4331,2021-12-06 01:03:55+00:00,0.0036309375356502,0.0036309375356502,0.0048058252769124,0.0048058252769124,0.0011748889110417,0.0011748889110417,0,1.0931351802142977,1.0931351802142977,0.818064253955285,0.818064253955285,0.7699706634143125,0.7699706634143125
1517,2021-10-04 21:09:55+00:00,0.003630472871751,0.003630472871751,0.0048046937424613,0.0048046937424613,0.0011742209942155,0.0011742209942155,1,-0.006998616448650855,-0.006998616448650855,0.23361096124656827,0.23361096124656827,-1.1077715381708828,-1.1077715381708828
4308,2021-12-05 13:33:55+00:00,0.0036306201944754,0.0036306201944754,0.004805472417142,0.004805472417142,0.0011748520582933,0.0011748520582933,0,0.7500674472585785,0.7500674472585785,0.7858166606878738,0.7858166606878738,-0.5124291900033361,-0.5124291900033361
5055,2021-12-21 19:03:55+00:00,0.0036308960424953,0.0036308960424953,0.0048053252158313,0.0048053252158313,0.0011744282307743,0.0011744282307743,1,0.6069510475267955,0.6069510475267955,0.41495103894662827,0.41495103894662827,0.6022936646922461,0.6022936646922461
3311,2021-11-13 16:04:35+00:00,0.0036301659784452,0.0036301659784452,0.0048055071406265,0.0048055071406265,0.0011753418225463,0.0011753418225463,0,0.7838273374672248,0.7838273374672248,1.2143794982876603,1.2143794982876603,-2.3479507573368634,-2.3479507573368634
3763,2021-11-23 03:03:55+00:00,0.0036307080401275,0.0036307080401275,0.0048063969584803,0.0048063969584803,0.0011756884683469,0.0011756884683469,0,1.6489522948984625,1.6489522948984625,1.5177081039119402,1.5177081039119402,-0.15743822027596402,-0.15743822027596402
6163,2022-01-14 21:03:35+00:00,0.0036311071887243,0.0036311071887243,0.0048032431837532,0.0048032431837532,0.0011721377347396,0.0011721377347396,0,-1.4173035853117881,-1.4173035853117881,-1.5893223928709819,-1.5893223928709819,1.455551655212263,1.455551655212263
530,2021-09-12 01:09:55+00:00,0.0036307797807864,0.0036307797807864,0.0048051609743941,0.0048051609743941,0.0011743809531218,0.0011743809531218,0,0.4472673934407326,0.4472673934407326,0.3735812476923373,0.3735812476923373,0.13247124550793868,0.13247124550793868
748,2021-09-16 14:09:55+00:00,0.0036304350402805,0.0036304350402805,0.0048055754465223,0.0048055754465223,0.0011751389011042,0.0011751389011042,0,0.8502377100445844,0.8502377100445844,1.0368153161254492,1.0368153161254492,-1.2606513913904764,-1.2606513913904764
2994,2021-11-06 07:34:25+00:00,0.0036306585387457,0.0036306585387457,0.0048043413914288,0.0048043413914288,0.0011736835804288,0.0011736835804288,0,-0.3495717292390039,-0.3495717292390039,-0.23664707817247815,-0.23664707817247815,-0.35747707374131926,-0.35747707374131926
3639,2021-11-20 13:03:55+00:00,0.0036307539191001,0.0036307539191001,0.0048053398388406,0.0048053398388406,0.0011745881855525,0.0011745881855525,0,0.6211682609083076,0.6211682609083076,0.5549177131437815,0.5549177131437815,0.02796220175861388,0.02796220175861388
6416,2022-01-20 03:33:35+00:00,0.0036310045006843,0.0036310045006843,0.0048038992440888,0.0048038992440888,0.0011728956987305,0.0011728956987305,0,-0.7794492564908602,-0.7794492564908602,-0.9260743163754634,-0.9260743163754634,1.040581465710989,1.040581465710989
2513,2021-10-26 08:35:55+00:00,0.0036303625882259,0.0036303625882259,0.0048055326796009,0.0048055326796009,0.0011751690461801,0.0011751690461801,0,0.8086575923859846,0.8086575923859846,1.0631934341450442,1.0631934341450442,-1.5534356613709257,-1.5534356613709257
503,2021-09-11 11:39:55+00:00,0.0036304345421436,0.0036304345421436,0.00480596144611,0.00480596144611,0.0011755278153848,0.0011755278153848,0,1.225525613575466,1.225525613575466,1.3771304915513094,1.3771304915513094,-1.262664400536449,-1.262664400536449
308,2021-09-07 10:09:55+00:00,0.0036309089393066,0.0036309089393066,0.0048045015921216,0.0048045015921216,0.0011735934520797,0.0011735934520797,0,-0.19381668684782588,-0.19381668684782588,-0.3155129014781421,-0.3155129014781421,0.6544106612684487,0.6544106612684487
2617,2021-10-28 12:35:55+00:00,0.0036303264872917,0.0036303264872917,0.004806263704728,0.004806263704728,0.0011759370265318,0.0011759370265318,0,1.5193964017528885,1.5193964017528885,1.735206217293803,1.735206217293803,-1.6993222856182435,-1.6993222856182435
6362,2022-01-19 00:33:35+00:00,0.0036310171954916,0.0036310171954916,0.0048044850472929,0.0048044850472929,0.0011734681398539,0.0011734681398539,0,-0.20990238816688883,-0.20990238816688883,-0.42516599017507484,-0.42516599017507484,1.0918821487406642,1.0918821487406642
4696,2021-12-13 15:33:55+00:00,0.0036306034478854,0.0036306034478854,0.0048066647154706,0.0048066647154706,0.0011760605184385,0.0011760605184385,0,1.9092788930288942,1.9092788930288942,1.843266455728587,1.843266455728587,-0.5801034354742305,-0.5801034354742305
